% position (mm), X, 
-5.000000e-01	-3.218672e-06
-4.949928e-01	-2.145780e-06
-4.899857e-01	-2.304727e-06
-4.849785e-01	-2.264990e-06
-4.799714e-01	-2.344463e-06
-4.749642e-01	-2.582883e-06
-4.699571e-01	-3.377618e-06
-4.649499e-01	-3.377615e-06
-4.599428e-01	-3.695508e-06
-4.549356e-01	-3.854455e-06
-4.499285e-01	-4.092877e-06
-4.449213e-01	-4.847873e-06
-4.399142e-01	-5.205503e-06
-4.349070e-01	-5.602870e-06
-4.298999e-01	-5.722075e-06
-4.248927e-01	-5.960495e-06
-4.198856e-01	-6.159178e-06
-4.148784e-01	-6.556540e-06
-4.098712e-01	-6.834697e-06
-4.048641e-01	-6.874437e-06
-3.998569e-01	-6.993643e-06
-3.948498e-01	-7.430750e-06
-3.898426e-01	-7.987077e-06
-3.848355e-01	-7.629440e-06
-3.798283e-01	-7.947343e-06
-3.748212e-01	-7.987077e-06
-3.698140e-01	-8.821545e-06
-3.648069e-01	-9.020225e-06
-3.597997e-01	-9.576537e-06
-3.547926e-01	-9.576530e-06
-3.497854e-01	-1.005338e-05
-3.447783e-01	-1.076863e-05
-3.397711e-01	-1.124548e-05
-3.347639e-01	-1.116598e-05
-3.297568e-01	-1.196072e-05
-3.247496e-01	-1.227860e-05
-3.197425e-01	-1.271570e-05
-3.147353e-01	-1.299390e-05
-3.097282e-01	-1.335150e-05
-3.047210e-01	-1.386808e-05
-2.997139e-01	-1.486148e-05
-2.947067e-01	-1.533832e-05
-2.896996e-01	-1.573572e-05
-2.846924e-01	-1.589468e-05
-2.796853e-01	-1.637152e-05
-2.746781e-01	-1.736492e-05
-2.696710e-01	-1.796097e-05
-2.646638e-01	-1.843780e-05
-2.596567e-01	-1.947098e-05
-2.546495e-01	-2.050410e-05
-2.496423e-01	-2.110018e-05
-2.446352e-01	-2.193463e-05
-2.396280e-01	-2.296777e-05
-2.346209e-01	-2.336513e-05
-2.296137e-01	-2.519302e-05
-2.246066e-01	-2.566985e-05
-2.195994e-01	-2.706062e-05
-2.145923e-01	-2.773615e-05
-2.095851e-01	-2.916667e-05
-2.045780e-01	-2.976272e-05
-1.995708e-01	-3.008062e-05
-1.945637e-01	-3.143173e-05
-1.895565e-01	-3.262383e-05
-1.845494e-01	-3.329937e-05
-1.795422e-01	-3.441198e-05
-1.745351e-01	-3.580275e-05
-1.695279e-01	-3.620012e-05
-1.645207e-01	-3.715378e-05
-1.595136e-01	-3.846510e-05
-1.545064e-01	-3.933932e-05
-1.494993e-01	-4.041220e-05
-1.444921e-01	-4.220033e-05
-1.394850e-01	-4.299507e-05
-1.344778e-01	-4.466397e-05
-1.294707e-01	-4.573687e-05
-1.244635e-01	-4.736605e-05
-1.194564e-01	-4.895553e-05
-1.144492e-01	-5.133970e-05
-1.094421e-01	-5.328678e-05
-1.044349e-01	-5.559152e-05
-9.942775e-02	-5.650543e-05
-9.442060e-02	-5.865122e-05
-8.941345e-02	-6.115477e-05
-8.440629e-02	-6.286350e-05
-7.939914e-02	-6.524768e-05
-7.439199e-02	-6.759213e-05
-6.938484e-02	-6.930080e-05
-6.437768e-02	-7.220155e-05
-5.937053e-02	-7.434732e-05
-5.436338e-02	-7.653282e-05
-4.935622e-02	-7.943358e-05
-4.434907e-02	-8.153962e-05
-3.934192e-02	-8.364563e-05
-3.433476e-02	-8.599012e-05
-2.932761e-02	-8.773850e-05
-2.432046e-02	-8.988428e-05
-1.931330e-02	-9.095715e-05
-1.430615e-02	-9.234792e-05
-9.298999e-03	-9.318242e-05
-4.291845e-03	-9.350028e-05
7.153076e-04	-9.191083e-05
5.722461e-03	-9.016243e-05
1.072961e-02	-8.646693e-05
1.573677e-02	-8.169855e-05
2.074392e-02	-7.486388e-05
2.575107e-02	-6.592320e-05
3.075823e-02	-5.388282e-05
3.576538e-02	-3.981615e-05
4.077253e-02	-2.181542e-05
4.577969e-02	-1.192085e-07
5.078684e-02	2.491488e-05
5.579399e-02	5.447895e-05
6.080114e-02	9.028160e-05
6.580830e-02	1.298990e-04
7.081545e-02	1.768280e-04
7.582260e-02	2.305518e-04
8.082976e-02	2.903560e-04
8.583691e-02	3.603317e-04
9.084406e-02	4.547457e-04
9.585122e-02	5.252797e-04
1.008584e-01	6.157992e-04
1.058655e-01	7.151005e-04
1.108727e-01	8.224287e-04
1.158798e-01	9.350417e-04
1.208870e-01	1.060257e-03
1.258941e-01	1.183000e-03
1.309013e-01	1.307972e-03
1.359084e-01	1.431872e-03
1.409156e-01	1.556207e-03
